mode,rep,client,server,stream_idx,gbps
rds02-fanout,2,rds02,st06,2,7.556140366964664
rds02-fanout,2,rds02,st06,3,7.200634904857386
rds02-fanout,2,rds02,st06,4,5.168657082914736
rds02-fanout,2,rds02,st06,5,7.143313635804327
rds02-fanout,2,rds02,st06,6,5.040033747478602
rds02-fanout,2,rds02,st06,7,5.89229441471796
rds02-fanout,2,rds02,st06,8,6.00645636291586
rds02-fanout,2,rds02,st07,1,6.676781333491286
rds02-fanout,2,rds02,st07,2,6.70801962806567
rds02-fanout,2,rds02,st07,3,5.4410118760977095
rds02-fanout,2,rds02,st07,4,6.821569736595487
rds02-fanout,2,rds02,st07,5,6.720296496283013
rds02-fanout,2,rds02,st07,6,6.0832974265005015
rds02-fanout,2,rds02,st07,7,4.978073457482108
rds02-fanout,2,rds02,st07,8,6.164822821851268
rds02-fanout,2,rds02,st08,1,5.56643905670185
rds02-fanout,2,rds02,st08,2,4.479740900719926
rds02-fanout,2,rds02,st08,3,4.560562792681127
rds02-fanout,2,rds02,st08,4,6.49336335523088
rds02-fanout,2,rds02,st08,5,6.913524473562506
rds02-fanout,2,rds02,st08,6,5.843651286819059
rds02-fanout,2,rds02,st08,7,4.837342493077585
rds02-fanout,2,rds02,st08,8,6.35023533854625
rds02-fanout,3,rds02,st01,1,5.687333763303644
rds02-fanout,3,rds02,st01,2,6.691852126168076
rds02-fanout,3,rds02,st01,3,6.558292077660918
rds02-fanout,3,rds02,st01,4,6.5828894958190896
rds02-fanout,3,rds02,st01,5,4.721044069867987
rds02-fanout,3,rds02,st01,6,3.3580063226235297
rds02-fanout,3,rds02,st01,7,5.697950410927864
rds02-fanout,3,rds02,st01,8,4.91214372710394
rds02-fanout,3,rds02,st02,1,5.676902355916971
rds02-fanout,3,rds02,st02,2,5.369327203453427
rds02-fanout,3,rds02,st02,3,6.164347807058412
rds02-fanout,3,rds02,st02,4,4.299586065943503
rds02-fanout,3,rds02,st02,5,6.130444636843681
rds02-fanout,3,rds02,st02,6,5.952103475997632
rds02-fanout,3,rds02,st02,7,6.936562412142665
rds02-fanout,3,rds02,st02,8,6.108599810674396
rds02-fanout,3,rds02,st03,1,7.426726468394508
rds02-fanout,3,rds02,st03,2,4.339094626666905
rds02-fanout,3,rds02,st03,3,5.52060936249687
rds02-fanout,3,rds02,st03,4,5.6344660870308685
rds02-fanout,3,rds02,st03,5,6.334427170591564
rds02-fanout,3,rds02,st03,6,8.960602863229344
rds02-fanout,3,rds02,st03,7,5.038444047087356
rds02-fanout,3,rds02,st03,8,5.350654389957635
rds02-fanout,3,rds02,st04,1,4.194315848818848
rds02-fanout,3,rds02,st04,2,5.801639582552835
rds02-fanout,3,rds02,st04,3,6.181876567920388
rds02-fanout,3,rds02,st04,4,5.5414199473869
rds02-fanout,3,rds02,st04,5,5.9461235203456075
rds02-fanout,3,rds02,st04,6,8.072401053022006
rds02-fanout,3,rds02,st04,7,4.537416049449824
rds02-fanout,3,rds02,st04,8,7.18304059408349
rds02-fanout,3,rds02,st05,1,5.901337104285174
rds02-fanout,3,rds02,st05,2,6.389172233705484
rds02-fanout,3,rds02,st05,3,6.926157866492965
rds02-fanout,3,rds02,st05,4,9.5094209447989
rds02-fanout,3,rds02,st05,5,3.81954022833338
rds02-fanout,3,rds02,st05,6,5.893997295782344
rds02-fanout,3,rds02,st05,7,5.042885334808222
rds02-fanout,3,rds02,st05,8,5.82824484461115
rds02-fanout,3,rds02,st06,1,3.9861820110391806
rds02-fanout,3,rds02,st06,2,7.595582048961876
rds02-fanout,3,rds02,st06,3,7.00554951800894
rds02-fanout,3,rds02,st06,4,3.545569047347187
rds02-fanout,3,rds02,st06,5,6.460168097506494
rds02-fanout,3,rds02,st06,6,4.914112475675201
rds02-fanout,3,rds02,st06,7,4.546199558744087
rds02-fanout,3,rds02,st06,8,6.492018057896326
rds02-fanout,3,rds02,st07,1,5.246051485516428
rds02-fanout,3,rds02,st07,2,5.662196731400617
rds02-fanout,3,rds02,st07,3,4.323060990550615
rds02-fanout,3,rds02,st07,4,4.1942198010374945
rds02-fanout,3,rds02,st07,5,7.078488640673872
rds02-fanout,3,rds02,st07,6,8.198476396919665
rds02-fanout,3,rds02,st07,7,3.7872494109680748
rds02-fanout,3,rds02,st07,8,8.36091503463068
rds02-fanout,3,rds02,st08,1,3.6628331909718246
rds02-fanout,3,rds02,st08,2,5.50248533945341
rds02-fanout,3,rds02,st08,3,7.151081396422657
rds02-fanout,3,rds02,st08,4,9.044122647083084
rds02-fanout,3,rds02,st08,5,5.983598918171418
rds02-fanout,3,rds02,st08,6,5.603889681644156
rds02-fanout,3,rds02,st08,7,5.163626193382134
rds02-fanout,3,rds02,st08,8,5.79699920016337
